Year,LocationAbbr,LocationDesc,DataSource,Category,Indicator,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Number,WeightedNumber,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,CategoryID,IndicatorID,LocationID,ResponseID,DataValueTypeID,StratificationCategoryID1,StratificationID1,StratificationCategoryID2,StratificationID2
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,13.8,13.8,,,10.5,17.9,292,385266,Disability Type,Cognitive Disability,,,DISEST,RACEIND,84,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2021,AZ,Arizona,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,17.4,17.4,,,12.1,24.3,69,33007,Disability Type,Cognitive Disability,,,DISEST,RACEIND,4,RACE07,AGEADJPREV,DISTYPE,COGDIS,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,5.5,5.5,,,4.7,6.3,321,159079,Disability Type,Independent Living Disability,,,DISEST,SEXIND,53,SEX01,AGEADJPREV,DISTYPE,INDDIS,,
2021,NM,New Mexico,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,9.3,9.3,,,8.1,10.6,384,83179,Disability Type,Hearing Disability,,,DISEST,SEXIND,35,SEX01,AGEADJPREV,DISTYPE,HEARDIS,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,12.5,12.5,,,10.9,14.3,264,1298412,Disability Type,Cognitive Disability,,,DISEST,RACEIND,6,RACE03,AGEADJPREV,DISTYPE,COGDIS,,
2021,CO,Colorado,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,7.2,7.2,,,6.5,8.1,419,163216,Disability Type,Mobility Disability,,,DISEST,SEXIND,8,SEX01,AGEADJPREV,DISTYPE,MOBDIS,,
2021,WA,Washington,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,31.8,31.8,,,28.2,35.6,295,179090,Disability Status,Any Disability,,,DISEST,RACEIND,53,RACE03,AGEADJPREV,DISSTAT,DISABL,,
2021,WV,West Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,17.2,17.2,,,10.2,27.5,17,2558,Disability Type,Hearing Disability,,,DISEST,RACEIND,54,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2021,NH,New Hampshire,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,7.4,7.4,,,6.3,8.7,366,65926,Disability Type,Independent Living Disability,,,DISEST,RACEIND,33,RACE01,AGEADJPREV,DISTYPE,INDDIS,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,24,RACE06,AGEADJPREV,DISTYPE,COGDIS,,
2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,23.8,23.8,,,21.4,26.3,436,153151,Disability Type,Hearing Disability,,,DISEST,AGEIND,40,AGE03,PREV,DISTYPE,HEARDIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,5,5,,,3.4,7.2,75,17876,Disability Type,Independent Living Disability,,,DISEST,VETIND,27,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2021,SC,South Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,45,RACE07,AGEADJPREV,DISTYPE,HEARDIS,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,24,RACE05,AGEADJPREV,DISTYPE,VISDIS,,
2021,NC,North Carolina,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.3,3.3,,,2.7,3.9,182,255581,Disability Type,Self-care Disability,,,DISEST,VETIND,37,VET2,AGEADJPREV,DISTYPE,SELFDIS,,
2021,NV,Nevada,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Asian, non-Hispanic",%,Age-adjusted Prevalence,26.5,26.5,,,16.3,39.9,23,52143,Disability Status,Any Disability,,,DISEST,RACEIND,32,RACE05,AGEADJPREV,DISSTAT,DISABL,,
2021,OR,Oregon,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.8,5.8,,,4.7,7.2,100,59250,Disability Type,Vision Disability,,,DISEST,AGEIND,41,AGE02,PREV,DISTYPE,VISDIS,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,2.1,2.1,,,1.6,2.8,112,29228,Disability Type,Self-care Disability,,,DISEST,SEXIND,9,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,50,RACE04,AGEADJPREV,DISTYPE,INDDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.7,4.7,,,4.2,5.2,764,825939,Disability Type,Mobility Disability,,,DISEST,AGEIND,84,AGE01,PREV,DISTYPE,MOBDIS,,
2021,LA,Louisiana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,32.8,32.8,,,30.1,35.6,753,533430,Disability Status,Any Disability,,,DISEST,SEXIND,22,SEX01,AGEADJPREV,DISSTAT,DISABL,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,4.1,4.1,,,2.5,6.6,39,8878,Disability Type,Independent Living Disability,,,DISEST,VETIND,9,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,4.3,4.3,,,2.7,6.8,43,4904,Disability Type,Vision Disability,,,DISEST,RACEIND,19,RACE03,AGEADJPREV,DISTYPE,VISDIS,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Non-Veteran,%,Age-adjusted Prevalence,3.7,3.7,,,3.4,4,1606,305236,Disability Type,Vision Disability,,,DISEST,VETIND,87,VET2,AGEADJPREV,DISTYPE,VISDIS,,
2021,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8,8,,,7.3,8.6,1106,886288,Disability Type,Vision Disability,,,DISEST,AGEIND,83,AGE02,PREV,DISTYPE,VISDIS,,
2021,MT,Montana,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,3,3,,,2.3,3.9,110,14292,Disability Type,Self-care Disability,,,DISEST,SEXIND,30,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,MN,Minnesota,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,2.3,2.3,,,1.9,2.8,191,51328,Disability Type,Self-care Disability,,,DISEST,SEXIND,27,SEX01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,84,RACE03,AGEADJPREV,DISTYPE,SELFDIS,,
2021,ID,Idaho,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,13.6,13.6,,,12.5,14.9,722,147524,Disability Type,Cognitive Disability,,,DISEST,RACEIND,16,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,19,RACE02,AGEADJPREV,DISTYPE,INDDIS,,
2021,MD,Maryland,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,9,9,,,6.4,12.7,160,39990,Disability Type,Cognitive Disability,,,DISEST,VETIND,24,VET1,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS8,HHS Region 8,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,2.6,2.6,,,2.3,2.9,720,124048,Disability Type,Self-care Disability,,,DISEST,SEXIND,87,SEX02,AGEADJPREV,DISTYPE,SELFDIS,,
2021,VT,Vermont,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,50,RACE02,AGEADJPREV,DISTYPE,SELFDIS,,
2021,MI,Michigan,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,5.4,5.4,,,4.6,6.5,176,135457,Disability Type,Hearing Disability,,,DISEST,AGEIND,26,AGE02,PREV,DISTYPE,HEARDIS,,
2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,11.2,11.2,,,10.5,11.9,3687,802203,Disability Type,Mobility Disability,,,DISEST,SEXIND,80,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2021,PA,Pennsylvania,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Male,%,Age-adjusted Prevalence,12.7,12.7,,,11,14.5,331,594149,Disability Type,Cognitive Disability,,,DISEST,SEXIND,42,SEX01,AGEADJPREV,DISTYPE,COGDIS,,
2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,9.1,9.1,,,7.6,11,170,58791,Disability Type,Vision Disability,,,DISEST,AGEIND,40,AGE03,PREV,DISTYPE,VISDIS,,
2021,WY,Wyoming,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,VETIND,56,VET1,AGEADJPREV,DISTYPE,INDDIS,,
2021,NE,Nebraska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,7.1,7.1,,,6.2,8,559,53161,Disability Type,Independent Living Disability,,,DISEST,SEXIND,31,SEX02,AGEADJPREV,DISTYPE,INDDIS,,
2021,HHS1,HHS Region 1,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,75.5,75.5,,,72.1,78.7,950,503308,Disability Status,No Disability,,,DISEST,RACEIND,80,RACE02,AGEADJPREV,DISSTAT,NODIS,,
2021,ME,Maine,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,13,13,,,11.8,14.3,1166,88170,Disability Type,Mobility Disability,,,DISEST,SEXIND,23,SEX02,AGEADJPREV,DISTYPE,MOBDIS,,
2021,TN,Tennessee,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,45-64,%,Prevalence,8.7,8.7,,,7.1,10.7,133,149480,Disability Type,Hearing Disability,,,DISEST,AGEIND,47,AGE02,PREV,DISTYPE,HEARDIS,,
2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,15,15,,,12.3,18.3,192,413271,Disability Type,Mobility Disability,,,DISEST,RACEIND,48,RACE02,AGEADJPREV,DISTYPE,MOBDIS,,
2021,HHS10,HHS Region 10,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,18-44,%,Prevalence,4.5,4.5,,,4,5,445,229718,Disability Type,Mobility Disability,,,DISEST,AGEIND,89,AGE01,PREV,DISTYPE,MOBDIS,,
2021,KY,Kentucky,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Self-care Disability,,,DISEST,RACEIND,21,RACE07,AGEADJPREV,DISTYPE,SELFDIS,,
2021,VI,U.S. Virgin Islands,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,78,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2021,HHS5,HHS Region 5,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by sex,Female,%,Age-adjusted Prevalence,14.7,14.7,,,13.9,15.5,3481,2800041,Disability Type,Cognitive Disability,,,DISEST,SEXIND,84,SEX02,AGEADJPREV,DISTYPE,COGDIS,,
2021,IA,Iowa,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Independent Living Disability,,,DISEST,RACEIND,19,RACE07,AGEADJPREV,DISTYPE,INDDIS,,
2021,AK,Alaska,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,36.2,36.2,,,31.1,41.5,224,24238,Disability Status,Any Disability,,,DISEST,RACEIND,2,RACE07,AGEADJPREV,DISSTAT,DISABL,,
2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,19.9,19.9,,,16,24.5,208,87701,Disability Type,Mobility Disability,,,DISEST,VETIND,40,VET1,AGEADJPREV,DISTYPE,MOBDIS,,
2021,HHS4,HHS Region 4,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,5.2,5.2,,,4.9,5.6,1816,1305851,Disability Type,Vision Disability,,,DISEST,RACEIND,83,RACE01,AGEADJPREV,DISTYPE,VISDIS,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Status,No Disability,,,DISEST,RACEIND,20,RACE06,AGEADJPREV,DISSTAT,NODIS,,
2021,CA,California,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Black, non-Hispanic",%,Age-adjusted Prevalence,5,5,,,2.9,8.3,17,90610,Disability Type,Vision Disability,,,DISEST,RACEIND,6,RACE02,AGEADJPREV,DISTYPE,VISDIS,,
2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,26.6,26.6,,,23.4,30.2,485,264149,Disability Status,Any Disability,,,DISEST,VETIND,51,VET1,AGEADJPREV,DISSTAT,DISABL,,
2021,RI,Rhode Island,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,44,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2021,VA,Virginia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"American Indian or Alaska Native, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Cognitive Disability,,,DISEST,RACEIND,51,RACE07,AGEADJPREV,DISTYPE,COGDIS,,
2021,TX,Texas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,13.3,13.3,,,11.5,15.3,613,1052337,Disability Type,Cognitive Disability,,,DISEST,RACEIND,48,RACE01,AGEADJPREV,DISTYPE,COGDIS,,
2021,HHS2,HHS Region 2,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,2.5,2.5,,,2.2,2.8,1180,359902,Disability Type,Self-care Disability,,,DISEST,RACEIND,81,RACE01,AGEADJPREV,DISTYPE,SELFDIS,,
2021,US,"United States, DC & Territories",BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,Hispanic,%,Age-adjusted Prevalence,8.3,8.3,,,7.7,8.9,2871,2878192,Disability Type,Independent Living Disability,,,DISEST,RACEIND,59,RACE03,AGEADJPREV,DISTYPE,INDDIS,,
2021,CT,Connecticut,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,8.1,8.1,,,7.1,9.2,646,185665,Disability Type,Mobility Disability,,,DISEST,RACEIND,9,RACE01,AGEADJPREV,DISTYPE,MOBDIS,,
2021,NJ,New Jersey,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,74,74,,,66.6,80.3,199,73165,Disability Status,No Disability,,,DISEST,RACEIND,34,RACE04,AGEADJPREV,DISSTAT,NODIS,,
2021,KS,Kansas,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by veteran status,Veteran,%,Age-adjusted Prevalence,68.4,68.4,,,65.3,71.4,1241,133962,Disability Status,No Disability,,,DISEST,VETIND,20,VET1,AGEADJPREV,DISSTAT,NODIS,,
2021,GA,Georgia,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Native Hawaiian or Other Pacific Islander, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Vision Disability,,,DISEST,RACEIND,13,RACE06,AGEADJPREV,DISTYPE,VISDIS,,
2021,UT,Utah,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"White, non-Hispanic",%,Age-adjusted Prevalence,5.2,5.2,,,4.7,5.7,710,99866,Disability Type,Hearing Disability,,,DISEST,RACEIND,49,RACE01,AGEADJPREV,DISTYPE,HEARDIS,,
2021,GU,Guam,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by race/ethnicity,"Other / Multirace, non-Hispanic",%,Age-adjusted Prevalence,,,*,Data suppressed,,,,,Disability Type,Hearing Disability,,,DISEST,RACEIND,66,RACE04,AGEADJPREV,DISTYPE,HEARDIS,,
2021,OK,Oklahoma,BRFSS,Disability Estimates,Disability status and types among adults 18 years of age or older by age group,65+,%,Prevalence,46.3,46.3,,,43.4,49.2,879,290979,Disability Status,No Disability,,,DISEST,AGEIND,40,AGE03,PREV,DISSTAT,NODIS,,
